name,NComp,Phase,dev_NdValence,maxdiff_AtomicWeight,maxdiff_Electronegativity,MixingEntropy,mean_NsValence,mean_CovalentRadius,frac_pValence,maxdiff_NUnfilled,mean_NValance,mean_MeltingT,mean_DeltaHf,min_NpUnfilled
Co1.0Fe1.0Mn1.0Ti0.5V1.0Zr1.0,6,IM,1.919882917,43.357,0.55,14.69716888,2,146.3636364,0,5,6.363636364,1887.181818,-18.5785124,0
Co1.0Fe1.0Mn1.0Ti1.0V0.4Zr1.0,6,IM,2.015032668,43.357,0.55,14.58502024,2,146.8888889,0,5,6.296296296,1859.296296,-20.74074074,0
Co1.0Fe1.0Mn1.0Ti1.0V0.7Zr1.0,6,IM,1.982533767,43.357,0.55,14.83440715,2,147.2105263,0,5,6.228070175,1876.333333,-19.64912281,0
Co1.0Fe1.0Mn1.0Ti1.0V1.0Zr0.4,6,IM,1.910192142,43.357,0.55,14.58502024,2,144.4444444,0,5,6.407407407,1865.407407,-16.04938272,0
Co1.0Fe1.0Mn1.0Ti1.0V1.0Zr0.7,6,IM,1.935398648,43.357,0.55,14.83440715,2,146.0526316,0,5,6.280701754,1879.22807,-17.54385965,0
Co1.0Fe1.0Mn1.0Ti1.0V1.0Zr1.0,6,IM,1.950783318,43.357,0.55,14.89668823,2,147.5,0,5,6.166666667,1891.666667,-18.66666667,0
Co0.77Fe0.77Mn0.77Ti0.77V0.77Zr1.0,6,IM,1.958864892,43.357,0.55,14.85257712,2,148.8041237,0,5,6.063917526,1902.874227,-19.49804655,0
Co0.62Fe0.62Mn0.62Ti0.62V0.62Zr1.0,6,IM,1.961533715,43.357,0.55,14.73597202,2,150.0487805,0,5,5.965853659,1913.570732,-20.13211184,0
Co0.5Fe0.5Mn0.5Ti0.5V0.5Zr1.0,6,IM,1.958758457,43.357,0.55,14.53177536,2,151.4285714,0,5,5.857142857,1925.428571,-20.65306122,0
Co0.43Fe0.43Mn0.43Ti0.43V0.43Zr1.0,6,IM,1.952610646,43.357,0.55,14.32872603,2,152.4761905,0,5,5.774603175,1934.431746,-20.92081633,0
Co0.38Fe0.38Mn0.38Ti0.38V0.38Zr1.0,6,IM,1.944485174,43.357,0.55,14.12253535,2,153.3793103,0,5,5.703448276,1942.193103,-21.06311534,0
Co0.33Fe0.33Mn0.33Ti0.33V0.33Zr1.0,6,IM,1.931375168,43.357,0.55,13.84163781,2,154.4528302,0,5,5.618867925,1951.418868,-21.12563902,0
Co0.77Fe0.77Mn0.77Ti0.77V1.0Zr0.77,6,IM,1.920044903,43.357,0.55,14.85257712,2,147.7608247,0,5,6.111340206,1905.482474,-17.7814433,0
Co0.62Fe0.62Mn0.62Ti0.62V1.0Zr0.62,6,IM,1.888731102,43.357,0.55,14.73597202,2,148.0097561,0,5,6.058536585,1918.668293,-16.93658537,0
Co0.5Fe0.5Mn0.5Ti0.5V1.0Zr0.5,6,IM,1.8516402,43.357,0.55,14.53177536,2,148.2857143,0,5,6,1933.285714,-16,0
Co0.43Fe0.43Mn0.43Ti0.43V1.0Zr0.43,6,IM,1.821718862,43.357,0.55,14.32872603,2,148.4952381,0,5,5.955555556,1944.384127,-15.28888889,0
Co0.38Fe0.38Mn0.38Ti0.38V1.0Zr0.38,6,IM,1.79464125,43.357,0.55,14.12253535,2,148.6758621,0,5,5.917241379,1953.951724,-14.67586207,0
Co0.33Fe0.33Mn0.33Ti0.33V1.0Zr0.33,6,IM,1.760829281,43.357,0.55,13.84163781,2,148.890566,0,5,5.871698113,1965.324528,-13.94716981,0
Co0.67Fe0.67Mn0.67Ti1.0V0.67Zr0.67,6,IM,1.961114919,43.357,0.55,14.78719396,2,148.4482759,0,5,6.002298851,1895.409195,-18.51250099,0
Co0.5Fe0.5Mn0.5Ti1.0V0.5Zr0.5,6,IM,1.958758457,43.357,0.55,14.53177536,2,149.2857143,0,5,5.857142857,1898.714286,-18.20408163,0
Co0.4Fe0.4Mn0.4Ti1.0V0.4Zr0.4,6,IM,1.948218559,43.357,0.55,14.21255666,2,150,0,5,5.733333333,1901.533333,-17.81333333,0
Co1.0Fe1.0Ni1.0Ti1.0,4,MP,2.277608395,11.066195,0.37,11.52565132,2,135.5,0,6,7.75,1812,-20.75,0
Cr1.0Cu1.0Fe0.5Mn1.0Ni0.5,5,BCC+FCC,2.106537443,11.5499,0.36,12.96635773,1.5,134.5,0,5,8.25,1706.5675,4.5,0
Cr0.66Fe1.0Mn1.0Ni1.0,4,FCC,1.240088057,6.6973,0.36,11.41006843,1.819672131,132.989071,0,4,7.912568306,1775.081967,-4.168532951,0
Al1.0C0.1Co1.0Cr1.0Fe1.0Ni1.0,6,MP,2.850902175,46.922495,0.94,13.92087237,1.803921569,127.372549,0.032967033,4,7.137254902,1726.033333,-15.3479431,0
Al1.0C0.2Co1.0Cr1.0Fe1.0Ni1.0,6,MP,2.908872369,46.922495,0.94,14.22159654,1.807692308,126.3846154,0.038043478,4,7.076923077,1766.359615,-18.13609467,0
Al1.0C0.3Co1.0Cr1.0Fe1.0Ni1.0,6,MP,2.960521059,46.922495,0.94,14.43190865,1.811320755,125.4339623,0.043010753,4,7.018867925,1805.164151,-20.70487718,0
Al1.0C0.4Co1.0Cr1.0Fe1.0Ni1.0,6,MP,3.006622777,46.922495,0.94,14.58502024,1.814814815,124.5185185,0.04787234,4,6.962962963,1842.531481,-23.07270233,0
Al1.0C0.5Co1.0Cr1.0Fe1.0Ni1.0,6,MP,3.047828112,46.922495,0.94,14.69716888,1.818181818,123.6363636,0.052631579,4,6.909090909,1878.54,-25.25619835,0
Al1.0C1.0Co1.0Cr1.0Fe1.0Ni1.0,6,MP,3.197221016,46.922495,0.94,14.89668823,1.833333333,119.6666667,0.075,4,6.666666667,2040.578333,-33.88888889,0
Al0.67C1.0Co0.67Cr0.67Fe0.67Ni0.67,6,MP,3.280731207,46.922495,0.94,14.78719396,1.845977011,116.354023,0.094950213,4,6.464367816,2175.796529,-39.59842516,0
Co1.0Fe1.0Ni1.0Si0.25,4,FCC,2.023530221,30.847695,0.08,10.6859262,2,126.0769231,0.017857143,2,8.615384615,1762.692308,-11.83431953,0
Co1.0Fe1.0Ni1.0Si0.5,4,MP,2.563479778,30.847695,0.08,11.23873213,2,125,0.034482759,2,8.285714286,1757.285714,-19.42857143,0
Co1.0Fe1.0Ni1.0Si0.75,4,MP,2.893671255,30.847695,0.08,11.4674358,2,124.0666667,0.05,2,8,1752.6,-24.96,0
Co1.0Mn1.0Ni1.0,3,FCC,1.247219129,3.99515,0.36,9.133862568,2,129.6666667,0,3,8.666666667,1671.666667,-5.777777778,0
Fe1.0Mn1.0Ni1.0,3,FCC,1.247219129,3.755355,0.36,9.133862568,2,131.6666667,0,3,8.333333333,1686,-4.444444444,0
Mo1.0Rh1.0Ru1.0,3,HCP,1.247219129,6.9455,0.12,9.133862568,1,147.3333333,0,3,7.666666667,2580,-12.44444444,0
Al0.3Co1.0Cr1.0Cu0.3Fe1.0Ni1.0,6,FCC,2.145466051,36.5644614,0.3,13.99326209,1.717391304,129.7608696,0.008064516,5,8.086956522,1777.037391,-4.383742911,0
Al0.17Co0.33Cr1.0Cu0.17Fe0.33Ni0.33,6,BCC+FCC,2.215573526,36.5644614,0.3,13.09870482,1.497854077,132.2188841,0.009832273,5,7.420600858,1854.429528,-4.127908048,0
Al0.24Co0.52Cr0.52Cu0.24Fe0.52Ni1.0,6,MP,2.348011477,36.5644614,0.3,13.90732004,1.75,128.6710526,0.009478673,5,8.328947368,1734.400526,-5.108725762,0
Al1.0Co0.65Cr1.0Cu0.35Fe0.65Ni0.7,6,MP,3.14963503,36.5644614,0.3,14.47284477,1.689655172,128.8965517,0.03236246,5,7.103448276,1637.848161,-9.561104505,0
Al0.5Co1.0Cr1.0Cu1.0Fe1.0Ni1.0Si0.8,7,MP,3.292264003,36.5644614,0.3,15.99527969,1.682539683,127.3492063,0.04312115,5,7.73015873,1692.238889,-15.5505165,0
Al0.5Co1.0Cr1.0Cu1.0Fe1.0Ni1.0Si1.0,7,MP,3.388110084,36.5644614,0.3,16.00545758,1.692307692,126.8461538,0.050505051,5,7.615384615,1692.077692,-17.98816568,0
Al0.42Co0.83Cr0.83Cu0.83Fe0.83Ni0.83Si1.0,7,MP,3.471612542,36.5644614,0.3,15.97647561,1.701974865,126.3572711,0.057922451,5,7.500897666,1691.241741,-20.16880635,0
Al0.36Co0.71Cr0.71Cu0.71Fe0.71Ni0.71Si1.0,7,MP,3.538621371,36.5644614,0.3,15.91138755,1.710794297,125.904277,0.064977974,5,7.397148676,1691.005275,-22.04251683,0
Al0.31Co0.62Cr0.62Cu0.62Fe0.62Ni0.62Si1.0,7,MP,3.592429347,36.5644614,0.3,15.81519826,1.718820862,125.4807256,0.071716858,5,7.303854875,1691.640159,-23.67133036,0
Al0.28Co0.56Cr0.56Cu0.56Fe0.56Ni0.56Si1.0,7,MP,3.632164399,36.5644614,0.3,15.72486707,1.725490196,125.1372549,0.07734057,5,7.225490196,1691.530098,-24.88619762,0
Al0.25Co0.5Cr0.5Cu0.5Fe0.5Ni0.5Si1.0,7,MP,3.673327284,36.5644614,0.3,15.59933858,1.733333333,124.7333333,0.08411215,5,7.133333333,1691.400667,-26.20444444,0
Al1.0Co1.0Cr1.0Cu1.0Fe1.0Ni1.0V0.2,7,FCC,3.104157864,36.5644614,0.3,15.60094368,1.677419355,129.7741935,0.020833333,6,7.741935484,1647.554839,-5.556711759,0
Al1.0Co1.0Cr1.0Cu1.0Fe1.0Ni1.0V0.5,7,BCC+FCC,3.092269422,36.5644614,0.3,16.00545758,1.692307692,130.8461538,0.02020202,6,7.615384615,1672.267692,-6.532544379,0
Al1.0Co1.0Cr1.0Cu1.0Fe1.0Ni1.0V0.8,7,BCC+FCC,3.076307498,36.5644614,0.3,16.15555524,1.705882353,131.8235294,0.019607843,6,7.5,1694.8,-7.3183391,0
Al1.0Co1.0Cr1.0Cu1.0Fe1.0Si1.0Ti1.0,7,BCC+FCC,3.493434074,36.5644614,0.36,16.17829698,1.714285714,131.5714286,0.066666667,7,6.428571429,1668.32,-26.20408163,0
Al0.2Co1.0Cr1.0Fe1.0Mn1.0Ni1.0,6,FCC,1.652056277,31.9516564,0.36,14.22159654,1.807692308,131.5769231,0.004926108,4,7.807692308,1767.825769,-6.24260355,0
Al0.38Co1.0Cr1.0Fe1.0Mn1.0Ni1.0,6,FCC,1.946088665,31.9516564,0.36,14.55806958,1.814126394,131.2230483,0.009236753,4,7.646840149,1739.91052,-7.846768287,0
Al1.0Co0.5Cr1.0Fe1.0Mo0.5,5,MP,2.537222891,68.9784614,0.55,12.96635773,1.625,133,0.040816327,3,6.125,1814.1175,-9.6875,0
Al1.0Co1.0Cr1.0Fe1.0Mo0.5,5,MP,2.543449587,68.9784614,0.55,13.14521344,1.666666667,132.2222222,0.034482759,3,6.444444444,1808.993333,-10.27160494,0
Al0.67Co1.0Cr0.67Fe0.67Mo0.33,5,MP,2.524227331,68.9784614,0.55,12.94086813,1.700598802,131.5748503,0.029950827,3,6.69760479,1803.315838,-10.45340457,0
Al0.5Co1.0Cr0.5Fe0.5Mo0.25,5,MP,2.486326242,68.9784614,0.55,12.60159591,1.727272727,131.0909091,0.026315789,3,6.909090909,1801.54,-10.38016529,0
Al1.0Co1.0Cr1.0Fe1.0Mo0.5Ni0.5,6,MP,2.62488095,68.9784614,0.55,14.53343194,1.7,131.4,0.029411765,4,6.8,1800.894,-11.08,0
Al0.67Co0.67Cr0.67Fe0.67Mo0.33Ni1.0,6,MP,2.661858517,68.9784614,0.55,14.53020037,1.750623441,130.1446384,0.022789116,4,7.331670823,1787.440125,-11.53788845,0
Al0.5Co0.5Cr0.5Fe0.5Mo0.25Ni1.0,6,MP,2.646869313,68.9784614,0.55,14.23228045,1.769230769,129.6923077,0.020408163,4,7.538461538,1784.072308,-11.4556213,0
Al0.35Co1.0Cr1.0Fe1.0Ni1.0,5,MP,2.067687984,31.9516564,0.3,12.92531264,1.770114943,129.5057471,0.010279001,4,7.827586207,1796.256207,-7.7579601,0
Al0.41Co1.0Cr1.0Fe1.0Ni1.0,5,FCC,2.167164681,31.9516564,0.3,13.0261011,1.77324263,129.3900227,0.011977797,4,7.761904762,1784.517619,-8.313408508,0
Al0.57Co1.0Cr1.0Fe1.0Ni1.0,5,MP,2.388831353,31.9516564,0.3,13.21613657,1.781181619,129.0962801,0.01642178,4,7.595185996,1754.721641,-9.641415568,0
Al0.6Co1.0Cr1.0Fe1.0Ni1.0,5,MP,2.424668434,31.9516564,0.3,13.24158918,1.782608696,129.0434783,0.017241379,4,7.565217391,1749.365652,-9.867674858,0
Al0.35Co0.5Cr0.5Fe1.0Ni0.5,5,MP,2.307534463,31.9516564,0.3,12.81236306,1.824561404,129.4210526,0.016241299,4,7.561403509,1745.864737,-8.630347799,0
Al0.47Co0.67Cr1.0Fe1.0Ni0.67,5,MP,2.31451719,31.9516564,0.3,13.066439,1.737532808,130.0183727,0.016702203,4,7.385826772,1777.441181,-9.137688498,0
Al0.74Co1.0Cr1.0Fe1.0Ni1.0,5,MP,2.573147863,31.9516564,0.3,13.32771699,1.789029536,128.8059072,0.021010789,4,7.430379747,1725.267468,-10.83871887,0
Al0.85Co1.0Cr1.0Fe1.0Ni1.0,5,MP,2.671674895,31.9516564,0.3,13.36443411,1.793814433,128.628866,0.023909986,4,7.329896907,1707.309175,-11.51238176,0
Al0.92Co1.0Cr1.0Fe1.0Ni1.0,5,MP,2.727518081,31.9516564,0.3,13.37639637,1.796747967,128.5203252,0.025727069,4,7.268292683,1696.299268,-11.90428977,0
Al0.5Co0.5Cr0.5Fe0.5Ni1.0,5,MP,2.748737084,31.9516564,0.3,12.97574634,1.833333333,127.6666667,0.02173913,4,7.666666667,1691.411667,-12,0
Al0.45Co0.45Cr0.45Fe0.45Ni1.0,5,MP,2.733718033,31.9516564,0.3,12.82805133,1.839285714,127.5357143,0.020737327,4,7.75,1692.718393,-11.86989796,0
Al1.0Co0.89Cr0.89Fe0.89Ni0.89,5,MP,2.865196831,31.9516564,0.3,13.37141267,1.804824561,128.2214912,0.030892802,4,7.098684211,1665.986842,-12.90041167,0
Al1.0Co0.75Cr0.75Fe0.75Ni0.75,5,MP,2.976470225,31.9516564,0.3,13.31949288,1.8125,127.9375,0.036036036,4,6.9375,1637.18,-13.734375,0
Al1.0Co0.58Cr0.58Fe0.58Ni0.58,5,MP,3.125107053,31.9516564,0.3,13.14125396,1.825301205,127.4638554,0.045167118,4,6.668674699,1589.135542,-14.88096966,0
Al0.28Co0.58Cr0.5Fe1.0Ni0.42,5,MP,2.13165844,31.9516564,0.3,12.63760765,1.820143885,129.6906475,0.013170273,4,7.647482014,1767.471799,-7.609751048,0
Al0.17Co0.17Cr0.17Fe1.0Ni0.17Si0.17Ti0.17,7,BCC,2.55395651,31.9516564,0.37,13.28450824,1.915841584,131.0742574,0.03611898,6,6.99009901,1758.103911,-21.42123321,0
Al1.0Co0.6Cr1.0Fe0.2Ni0.2Si0.2Ti0.2,7,MP,2.969277521,31.9516564,0.37,14.07237952,1.705882353,129.7058824,0.071428571,6,5.764705882,1649.314706,-22.98961938,0
Al1.0Co0.2Cr1.0Fe0.2Ni1.0Si1.0Ti0.2,7,MP,3.334530346,31.9516564,0.37,14.43296256,1.782608696,125.7826087,0.110294118,6,5.913043478,1659.232609,-35.24385633,0
Al0.67Co0.13Cr1.0Fe0.13Ni0.67Si0.67Ti0.13,7,MP,3.202965484,31.9516564,0.37,14.08851926,1.705882353,127.0176471,0.099900596,6,5.917647059,1709.139676,-33.02211073,0
Al0.6Co1.0Cr1.0Fe1.0Ni1.0Ti1.0,6,MP,2.604940361,31.9516564,0.37,14.77811766,1.821428571,134.5714286,0.015463918,6,6.928571429,1783.586071,-20.05102041,0
Al0.75Co1.0Cr1.0Fe1.0Ni1.0Ti0.25,6,BCC+FCC,2.628687886,31.9516564,0.37,14.31591768,1.8,130.35,0.020689655,6,7.25,1734.4705,-14.22,0
Al0.34Co0.57Cr0.49Fe1.0Ni0.34Ti0.11,6,MP,2.323183306,31.9516564,0.37,13.51010173,1.828070175,130.8175439,0.016244625,6,7.343859649,1756.270105,-10.87778393,0
Al1.0Co1.0Cr1.0Ni1.0,4,MP,3.082207001,31.9516564,0.3,11.52565132,1.75,127.5,0.035714286,4,7,1652.3675,-15.5,0
Al0.4Co1.0Cu0.4Fe1.0Ga0.02Ni1.0,6,BCC+FCC,2.545870401,42.7414614,0.3,12.90852895,1.895287958,127.1308901,0.012781497,4,8.602094241,1630.773351,-4.195060442,0
Al0.4Co1.0Cu0.4Fe1.0Ga0.04Ni1.0,6,BCC+FCC,2.551020187,42.7414614,0.3,13.05211722,1.895833333,127.1041667,0.013285024,4,8.625,1623.857396,-4.299045139,0
Al0.4Co1.0Cu0.4Fe1.0Ga0.06Ni1.0,6,BCC+FCC,2.555985385,42.7414614,0.3,13.17190155,1.896373057,127.0777202,0.013780707,4,8.647668394,1617.013109,-4.400655051,0
Al0.4Co1.0Cu0.4Fe1.0Ga0.08Ni1.0,6,BCC+FCC,2.560771618,42.7414614,0.3,13.27611077,1.896907216,127.0515464,0.014268728,4,8.670103093,1610.239381,-4.499946859,0
Al0.2Co1.0Cu0.2Fe1.0Ni1.0,5,FCC,1.986110943,36.5644614,0.3,11.74868856,1.941176471,127.2352941,0.006711409,4,8.764705882,1695.661176,-3.058823529,0
Al0.3Co1.0Cu0.7Fe1.0Ni1.0,5,FCC,2.397915762,36.5644614,0.3,12.79533277,1.825,127.675,0.008426966,4,8.9,1634.37,-0.6775,0
Al0.6Co1.0Cu0.6Fe1.0Ni1.0,5,FCC,2.904371558,36.5644614,0.3,13.14472252,1.857142857,127.0952381,0.016949153,4,8.428571429,1590.891429,-4.707482993,0
Al0.7Co1.0Cu0.7Fe1.0Ni1.0,5,BCC+FCC,3.04579374,36.5644614,0.3,13.26159508,1.840909091,127.0681818,0.019021739,4,8.363636364,1570.651818,-4.915289256,0
Al0.8Co1.0Cu0.8Fe1.0Ni1.0,5,MP,3.168249861,36.5644614,0.3,13.33292445,1.826086957,127.0434783,0.020942408,4,8.304347826,1552.172174,-5.073724008,0
Al0.9Co1.0Cu0.9Fe1.0Ni1.0,5,BCC+FCC,3.275540668,36.5644614,0.3,13.36996049,1.8125,127.0208333,0.022727273,4,8.25,1535.2325,-5.192708333,0
Al1.0Co0.83Cu1.0Fe0.83Ni0.83,5,BCC+FCC,3.534636935,36.5644614,0.3,13.34550555,1.777282851,126.9621381,0.027464982,4,8.109131403,1491.325167,-5.384239165,0
Al1.0Co1.0Cu0.33Fe1.0Ni1.0,5,MP,3.246180044,36.5644614,0.3,12.88721098,1.923787529,126.2263279,0.029735355,4,7.766743649,1544.696097,-10.18513086,0
Al0.1Co1.0Fe1.0Ni1.0Si0.1,5,FCC,1.869784413,31.9516564,0.3,10.86691661,2,126.625,0.010830325,3,8.65625,1740.327188,-7.69140625,0
Al0.2Co1.0Fe1.0Ni1.0Si0.2,5,FCC,2.38217138,31.9516564,0.3,11.74868856,2,126,0.021126761,3,8.352941176,1715.027647,-12.71972318,0
Al0.3Co1.0Fe1.0Ni1.0Si0.3,5,BCC+FCC,2.713136766,31.9516564,0.3,12.31798897,2,125.4444444,0.030927835,3,8.083333333,1692.539167,-16.73148148,0
Al0.4Co1.0Fe1.0Ni1.0Si0.4,5,BCC,2.944547522,31.9516564,0.3,12.702997,2,124.9473684,0.040268456,3,7.842105263,1672.417895,-19.95567867,0
Al0.5Co1.0Fe1.0Ni1.0Si0.5,5,BCC,3.112474899,31.9516564,0.3,12.96635773,2,124.5,0.049180328,3,7.625,1654.30875,-22.5625,0
Al0.8Co1.0Fe1.0Ni1.0Si0.8,5,BCC,3.398542999,31.9516564,0.3,13.33292445,2,123.3913043,0.073619632,3,7.086956522,1609.429565,-27.81852552,0
Al0.35Cr0.5Cu0.5Fe0.5Ni1.0,5,FCC,2.926723856,36.5644614,0.3,12.81236306,1.649122807,129.0701754,0.014861996,5,8.263157895,1659.333158,-3.964296707,0
Al0.9Cr0.5Cu0.5Fe0.5Ni1.0,5,MP,3.590765742,36.5644614,0.3,12.94876573,1.705882353,127.7647059,0.035714286,5,7.411764706,1541.914118,-9.065743945,0
Al1.0Cr0.45Cu0.45Fe0.45Ni0.91,5,MP,3.708441796,36.5644614,0.3,12.79294757,1.72392638,127.3588957,0.042826552,5,7.162576687,1507.023466,-10.20267981,0
Al1.0Cr0.4Cu0.4Fe0.4Ni0.8,5,MP,3.767698974,36.5644614,0.3,12.67580316,1.733333333,127.1333333,0.047619048,5,7,1485.126,-10.73777778,0
Al0.16Cr0.5Fe1.0Mn0.62Ni0.38,5,MP,1.706352836,31.7118614,0.36,12.20907224,1.812030075,133.1428571,0.008154944,4,7.37593985,1747.65985,-5.448131607,0
Al0.28Cr0.5Fe1.0Mn0.62Ni0.38,5,MP,2.009243172,31.7118614,0.36,12.5890758,1.820143885,132.618705,0.014014014,4,7.18705036,1712.514964,-7.232544899,0
Al0.4Cr0.5Fe1.0Mn0.62Ni0.38,5,MP,2.229368349,31.7118614,0.36,12.80016315,1.827586207,132.137931,0.019665683,4,7.013793103,1680.278621,-8.709060642,0
Al0.28Cr0.5Fe1.0Mn0.58Ni0.42,5,MP,2.035119429,31.7118614,0.36,12.63760765,1.820143885,132.4028777,0.013930348,4,7.230215827,1715.522158,-7.417628487,0
Al0.43Cr0.18Fe0.86Mn1.0Ni0.57,5,MP,2.342539507,31.7118614,0.36,12.31164787,1.940789474,131.6611842,0.019589977,4,7.220394737,1597.109243,-10.58578601,0
Al1.0Cr1.0Fe1.0Mn1.0Ni1.0Ti1.0,6,BCC+FCC,2.624669291,31.7118614,0.37,14.89668823,1.833333333,135.8333333,0.026315789,6,6.333333333,1685.411667,-19.44444444,0
Al0.34Cr0.49Fe1.0Mn0.57Ni0.34Ti0.11,6,MP,2.180452626,31.7118614,0.37,13.51010173,1.828070175,133.4175439,0.017180394,6,6.943859649,1706.470105,-9.917783934,0
Al1.0Cr0.33Fe0.33Mn0.33Ti0.08,5,MP,2.637849263,28.8634614,0.29,11.26872293,1.84057971,130,0.097560976,4,4.951690821,1404.371981,-15.24973745,0
Al0.25Cr0.42Fe0.42Ni1.0,4,FCC,2.533690483,31.7118614,0.3,10.40621199,1.799043062,128.2631579,0.015033073,4,7.956937799,1740.472488,-10.67869325,0
Al0.3Cr0.43Fe0.43Ni1.0,4,MP,2.65322212,31.7118614,0.3,10.58664676,1.800925926,128.162037,0.017730496,4,7.833333333,1724.153241,-11.45739026,0
Al0.75Cr1.0Fe1.0Ni1.0,4,BCC+FCC,2.768071932,31.7118614,0.3,11.4674358,1.733333333,129.5333333,0.028571429,4,7,1711.760667,-12.01777778,0
Al0.36Cr0.45Fe0.45Ni1.0,4,MP,2.762369925,31.7118614,0.3,10.77573807,1.800884956,128.1017699,0.020713464,4,7.690265487,1707.964248,-12.19711802,0
Al0.9Cr1.0Fe1.0Ni1.0,4,MP,2.883903046,31.7118614,0.3,11.51730537,1.743589744,129.2051282,0.033707865,4,6.846153846,1681.82641,-12.80736358,0
Al0.43Cr0.48Fe0.48Ni1.0,4,MP,2.8556539,31.7118614,0.3,10.95746477,1.79916318,128.0794979,0.023875625,4,7.535564854,1692.498787,-12.8462737,0
Al1.0Cr1.0Fe1.0Ni0.75,4,MP,2.918142484,31.7118614,0.3,11.4674358,1.733333333,129.3333333,0.040816327,4,6.533333333,1658.792,-12.87111111,0
Al0.5Cr0.5Fe0.5Ni1.0,4,MP,2.939387691,31.7118614,0.3,11.07573654,1.8,128,0.027027027,4,7.4,1676.094,-13.44,0
Al0.5Cr0.5Fe1.0Ni1.0,4,MP,2.692582404,31.7118614,0.3,11.05480445,1.833333333,128.6666667,0.022222222,4,7.5,1698.578333,-11.11111111,0
Al1.0Cr0.91Fe0.91Ni0.91,4,MP,3.001524576,31.7118614,0.3,11.51850284,1.756032172,128.8069705,0.040257649,4,6.659517426,1645.512064,-13.63080307,0
Al1.0Cr0.83Fe0.83Ni0.83,4,MP,3.05120059,31.7118614,0.3,11.49694631,1.76217765,128.6103152,0.043630017,4,6.567335244,1627.575931,-13.98313643,0
Al1.0Cr0.77Fe0.77Ni0.77,4,MP,3.089123498,31.7118614,0.3,11.46792246,1.767371601,128.4441088,0.046554935,4,6.489425982,1612.416918,-14.25288196,0
Al1.0Cr1.0Mn1.0Nb1.0V1.0,5,MP,1.854723699,65.9248414,0.11,13.3808668,1.6,143.2,0.038461538,2,5.2,1913.094,-12.16,0
Al1.0Cr1.0Mn1.0Nb1.0Ti1.0,5,MP,1.939071943,65.9248414,0.12,13.3808668,1.6,144.6,0.04,3,5,1864.694,-15.84,0
Al0.5Cr1.0Mo1.0Nb1.0Si0.3Ti1.0V1.0,7,MP,1.699828627,68.9784614,0.62,15.62937586,1.482758621,148.9310345,0.038327526,4,4.948275862,2228.075,-16.87871581,0
Al0.5Cr1.0Mo1.0Nb1.0Ti1.0,5,BCC,1.706921277,68.9784614,0.62,13.14521344,1.333333333,150.5555556,0.022222222,3,5,2274.163333,-10.56790123,0
Al0.5Cr1.0Mo1.0Nb1.0Ti1.0V1.0,6,BCC,1.5587662,68.9784614,0.62,14.69716888,1.454545455,151,0.018181818,3,5,2257.588182,-8.79338843,0
Al0.5Cr1.0Mo1.0Nb1.0V1.0,5,BCC,1.547598697,68.9784614,0.56,13.14521344,1.333333333,149,0.021276596,2,5.222222222,2327.941111,-8,0
Al1.0Cr1.0Mo1.0Ti1.0,4,BCC,2.121320344,68.9784614,0.62,11.52565132,1.5,143.5,0.052631579,3,4.75,1987.6175,-14,0
Al0.5Cu1.0Ni1.0Pd1.0Ti1.0Zr1.0,6,MP,3.950101997,79.4384614,0.87,14.69716888,1.454545455,143.7272727,0.012345679,8,7.363636364,1718.100909,-46.74380165,0
Al0.3Hf1.0Nb1.0Ta1.0Ti1.0Zr1.0,6,BCC,0.982220006,153.9663414,0.31,14.43190865,1.811320755,166.0943396,0.00589391,3,9.603773585,2433.026604,-3.987184051,0
Al0.5Hf1.0Nb1.0Ta1.0Ti1.0Zr1.0,6,BCC,1.067940011,153.9663414,0.31,14.69716888,1.818181818,164.4545455,0.009708738,3,9.363636364,2378.497273,-7.669421488,0
Al1.0Mn1.0Nb1.0Ti1.0V1.0,5,MP,1.720465053,65.9248414,0.09,13.3808668,1.8,147.4,0.041666667,3,4.8,1865.294,-15.52,0
Al1.0Mo1.0Nb1.0Ti1.0,4,BCC,1.920286437,68.9784614,0.62,11.52565132,1.5,149.75,0.055555556,3,4.5,2130.1175,-15.25,0
Al0.25Mo1.0Nb1.0Ti1.0V1.0,5,BCC,1.361863165,68.9784614,0.62,12.70766391,1.529411765,155.5882353,0.012048193,3,4.882352941,2353.733529,-6.256055363,0
Al0.5Mo1.0Nb1.0Ti1.0V1.0,5,BCC,1.5234788,68.9784614,0.62,13.14521344,1.555555556,153.6666667,0.023255814,3,4.777777778,2274.83,-8.987654321,0
Al0.75Mo1.0Nb1.0Ti1.0V1.0,5,BCC,1.637510441,68.9784614,0.62,13.33206521,1.578947368,151.9473684,0.033707865,3,4.684210526,2204.232105,-11.12465374,0
Al1.0Mo1.0Nb1.0Ti1.0V1.0,5,BCC,1.720465053,68.9784614,0.62,13.3808668,1.6,150.4,0.043478261,3,4.6,2140.694,-12.8,0
Al1.0Mo0.67Nb0.67Ti0.67V0.67,5,MP,1.826078869,68.9784614,0.62,13.25721252,1.635869565,147.763587,0.06097561,3,4.456521739,2032.4375,-15.11339201,0
Al0.2Mo1.0Ta1.0Ti1.0V1.0,5,BCC,1.268848819,153.9663414,0.66,12.56847688,1.761904762,157.4285714,0.005780347,3,8.238095238,2499.212857,-5.66893424,0
